Postal Code,Score,Amenity Score,Shop Score,Tourism Score,Accessibility Score
6227BD,52.614138789658035,48.816919143947544,37.976963468671116,53.151123400658534,78.57305619965624
6213BS,52.609483801208114,47.6675151252844,39.73636649239426,63.35744973836416,73.10661557136835
6222XT,52.590271092876606,45.98888012691343,41.80666570650721,56.099008101676986,76.89280738273006
6213BP,52.58716971916706,47.88689003518391,39.70311121826756,63.85204652800113,72.36028908094903
6227AT,52.58502955612025,49.16056651468773,37.156263347017216,53.66168551729472,78.71782277876197
6222WE,52.56182575419411,45.82617033600211,42.09606666983345,56.2100476420102,76.58817549249055
6226CX,52.517085268055084,47.32785376559748,38.9621632508781,52.80869588142227,79.76546275134379
6222ED,52.46669798357168,45.967110212284254,43.41604429833012,57.02673609857485,73.44835391363178
6222XZ,52.44596826834881,45.80128779818238,41.74289365664205,55.9932110882753,76.70414779753735
6214XA,52.433671314876726,45.952251896850186,39.61652659823334,59.847852994243404,77.60374106909141
6226GG,52.41718584556227,47.73097814813255,38.77593001031948,52.3677433454494,78.96585204931203
6217XT,52.41326731235745,43.14001630545456,43.416414953358505,55.153229668459566,79.77495996356937
6216RP,52.40828187826813,45.19069416785164,40.01652945828853,57.71302167189214,79.46892415924943
6227RW,52.40695656004769,49.072506932659245,36.67553622572582,53.70744302266402,78.71303491111777
6227AX,52.384339392725956,48.168748096030086,38.35233753162419,52.49192587890016,78.50145172505854
6222VZ,52.35327706246926,45.66694697098778,41.73117438302486,55.93685083955882,76.5609862763835
6216RM,52.33929431210484,44.92938951829884,40.06233099793608,57.175578923984446,79.85097153177315
6213CW,52.3044661719998,46.26632010474883,39.48212210421404,60.733451330126904,76.09654633171448
6213CV,52.30068546240582,46.46650132285151,39.474948900902554,61.180994553274985,75.46450730781123
6227DB,52.28471321209613,48.27712087895734,37.99637211964642,52.585072340003684,78.28024193383519
6226EV,52.27503719117329,47.42701897981429,38.72352945017612,52.29469073733991,78.98713151232933
6227AP,52.25437527619072,48.94344215878803,36.41662015199826,53.642227885229765,78.63887583506978
6217VZ,52.24031642743943,43.01168232273553,42.61991464544022,54.81935598521355,80.53948334559347
6219BK,52.22294544884984,44.97842249373107,44.336981546801255,57.264428941310314,72.72210832709416
6216CW,52.2078530874837,43.77909109805272,41.086484079735186,55.085084619773575,81.01168081575827
6213BE,52.19044687750989,47.663324973131346,39.32929690515397,63.904970286555596,71.38311921574484
6217GE,52.18302065357465,43.36330761759194,43.87805315838809,55.82824111410251,77.16172200916141
6226VV,52.17926532718349,46.29562525195211,39.68368772886287,53.811077163169955,78.57867739206776
6217GK,52.15975269046916,43.2610402334051,43.785757872733996,55.702694460614204,77.45260268183718
6222EG,52.10231464892927,45.52472886341088,42.779163358919796,56.489543731948,73.75812979042227
6214VX,52.07905347546221,45.0648397298328,39.544645230795076,58.00921197162621,78.65501429840255
6229AV,52.065178914761,50.77783520838467,36.70003499952714,62.923952784262966,68.97007171218138
6226DA,52.04377076766331,46.33698099014825,38.99302650981441,52.98892554463212,79.2741177773614
6217XP,52.03982081909158,42.736515554001336,42.86016020803769,54.70127647841758,79.7986723475637
6226CM,52.02529663731155,47.004798342399134,38.54219947051512,52.12160086948698,78.95718203258237
6226HR,52.01839859011545,47.40841180161712,38.37215208226794,51.86525918576531,78.49914244157007
6226CP,52.00607143416784,46.9378159494625,38.52867841664468,52.13337200113008,79.01063096592154
6227AW,51.97941763202101,47.56572437826752,38.20600801976245,51.90730706794137,78.2202664533289
6222BB,51.97893363741344,45.189693205750736,41.85497289963627,55.82875158437135,75.53576981348729
6226BN,51.974612210544194,46.48347750919781,38.54580208043979,52.38330834288799,79.61334483711313
6222VW,51.97279987634391,45.27248411445099,41.32280197507925,55.54817962040679,76.27844893101448
6226CS,51.96614517264427,46.8394525898181,38.49713282801398,52.12631549422092,79.06109451653379
6217RA,51.962273117196354,43.08736695249166,41.588064334847246,54.561788602310195,80.69201623538612
6226VZ,51.940804850530434,45.99016627549832,39.565293475962704,53.69434551453091,78.24830989486107
6216CM,51.87104847831837,43.359512786111665,40.94125600534282,54.669132339344266,80.61390319901528
6217PJ,51.85671428047853,42.58024802842626,43.14695617183227,54.82078409861772,78.7172908575383
6222WL,51.85552754579198,45.03506641642141,41.466175409957415,55.54364183623052,75.96153762914629
6227AB,51.83379861612062,47.286174551604724,38.19033808972061,51.672771090809675,78.20124033199755
6227AZ,51.81719651791301,47.64222114303498,37.80352806190532,51.931615150770455,77.8579781585108
6213BL,51.80677427067028,47.26411647735075,38.976646685910694,63.567481862694436,70.98512316814661
6227RZ,51.80269407552413,48.33085545618218,36.46903351918903,52.867360817035134,77.9429821882502
6216RL,51.794008382450095,44.210827388925885,39.61791520083199,56.28733879967361,79.70684687974318
6213GB,51.760274009336314,45.627887247296954,38.96568306853793,60.07242004234816,75.791993334646
6226CZ,51.70643045787467,46.63991566777881,38.28247139923803,51.776388447220754,78.67495247275502
6212XD,51.70201354585767,49.31652202343935,38.70490525803071,68.30103071962343,64.40396222255605
6212XP,51.67620398262985,50.81053132619902,37.63808090402361,67.3882830963829,63.345136120309974
6213CJ,51.66499803678935,46.13643664372411,38.87251496186866,61.32948329345848,73.81575227089283
6222WK,51.64376702479727,44.80259407200917,41.26707819762662,55.33871445419174,75.78216274338196
6216RR,51.6392793314454,44.24261231607466,39.359476581981,56.57257816851955,79.12444177051698
6214VZ,51.62447139004723,44.56810884061758,39.12335085459447,57.49032696467419,78.29565838795881
6216CN,51.59417808784312,42.954934149622964,40.91552593214628,54.30531219907975,80.27669916816468
6214XK,51.58799304423495,44.767901763147755,38.897628830766415,58.235558227571694,77.68195197105227
6222WH,51.58472345100692,44.7782578049008,41.1053485793837,55.233995048571515,75.83430037582352
6217XX,51.57209370876696,42.20068761548584,42.61380816917491,54.28005111131604,79.14137224595265
6226GD,51.56564046397265,46.84773580571588,38.09349526940116,51.356920607768814,78.05745179108332
6217XS,51.54603764783733,42.16887598219524,42.68863183244054,54.30191318653645,78.95319421947076
6217GN,51.516940249380944,42.4332435212487,43.04460753997961,54.87075779743763,77.46242389900254
6222AL,51.51232437767541,44.653429807906285,41.21069315098651,55.24909675760458,75.5609655812605
6227BC,51.49005979778104,47.465514750986785,37.297358500972074,51.760714065241444,77.44107221378643
6213CP,51.48584234215715,45.710571922746055,38.70349638683801,60.641912510466106,74.38033088986836
6214VW,51.45723902754268,44.421346797496824,38.94164618947995,57.40973846578529,78.076433298988
6227AV,51.396136872801264,47.013347668034164,37.685714241642046,51.29893307363507,77.53008024663178
6222AA,51.376241500572704,44.84914673581001,42.87021279779527,56.32774714721114,71.46910685096833
6214XV,51.34187241796854,44.73736755056698,38.57966582539364,58.63274031063292,76.80631422986909
6227SK,51.33708056069331,47.63942668349037,36.56502608562453,52.03493810512617,77.29940001493799
6225XX,51.29407740694961,44.93651216781678,39.489396968848666,53.781395383644,77.23314413401884
6225XS,51.276092247357184,44.808461179272335,39.86270687071906,54.31481320015514,76.57378238659228
6217XJ,51.23443840776571,41.85921099181084,41.975720720161156,53.85029418498702,79.32938290295972
6222EJ,51.21426158777168,44.552810707625206,41.790850976873394,55.5527127095759,73.2686689705951
6222EL,51.20784426709224,44.556775046226036,41.82951714955023,55.57725831283242,73.15878690872972
6213BR,51.186595883688135,46.226364791878474,38.42456263939528,62.165003741906304,71.52826647119691
6222XS,51.1670954439748,44.45715263832294,40.431988364748214,54.70934101907768,75.68711288361285
6222WD,51.160635608201744,44.34685228105237,40.63502146273954,54.791239824476506,75.53032333397694
6227RX,51.158184590508164,47.70281123099116,35.745352910091654,52.34027576501932,77.36628999586769
6222WJ,51.12469307242213,44.25855726056721,40.710026987438965,54.80302042639449,75.41107202242394
6219NW,51.12086013282864,42.98732148039505,43.42075255255252,55.69987096664851,73.4201073324149
6225XZ,51.04893845729078,44.89423039752488,38.975227591716816,53.102452068742224,77.21822015112564
6219BM,51.03899229847464,43.8721888977365,43.14838526353549,56.1793013829432,71.41503933136266
6217VS,51.02451958562284,41.81243743652559,40.9575807162617,53.53870492125661,80.06959775077685
6227BB,50.96923913033608,47.117361456048904,36.52233360865196,51.46089480913692,76.87861433384155
6216RK,50.96283187095838,43.072448357295364,38.9711091212252,54.882795423099374,79.55269530258484
6226GH,50.94719050275163,46.02537026097458,37.67506540537552,50.7394350826326,77.58537821294127
6212ND,50.90877666297175,49.822413134702025,37.39834657545366,68.7183279877991,61.22728104596635
6219NE,50.8570532212439,43.362044024522824,43.077941570764246,55.897910690746315,71.78348475473412
6226BJ,50.85276168571613,45.171021980377134,37.64137286779134,51.30132645921839,78.5974873631824
6226GK,50.842985651237626,45.878128020469525,37.5938097292613,50.65113867896806,77.5314511040649
6226EJ,50.839050251869494,45.757000208372155,37.58122659628015,50.758923224070166,77.7192606944942
6217GL,50.82873703614274,41.782931177439245,42.462340749144076,54.321239964740634,76.51365439877141
6217XC,50.82625980442973,41.423386895729635,41.50667925772205,53.421343282416714,79.10395382897627
6227BA,50.80344715583271,46.673609409262816,36.84264466725186,50.93673883732734,76.72924037685308
6217CP,50.784588255855205,41.328279073321255,42.00319433707646,53.54442554091568,78.28212970701308
6227SC,50.769838091342905,47.21895295432078,35.64541699470945,51.77421775323028,76.84973256152125
6226BR,50.754603807321274,45.374499896835765,37.48385981713818,50.89721752754942,78.14426524133243
6229TR,50.740153984136086,49.07635713783676,35.01704071328073,59.84002633542656,69.8980384591758
6226GM,50.719308672862965,45.84044752838682,37.49622866307841,50.4370319442637,77.24966285708057
6213BT,50.69718628238494,45.204989564032374,37.97374583784317,60.60343331013835,72.61188750544204
6217VX,50.672119515114055,41.284912865762244,41.18614934467254,53.241855137506796,79.1904739579559
6217XH,50.6648842064018,41.22059479651433,41.550636024171745,53.29118102122277,78.71199753036511
6227SE,50.66346381706106,47.01330378328326,35.80520357291592,51.47648813929495,76.6450624312189
6227RS,50.639673411416005,47.471001387749105,34.6104632916004,52.55573959342033,76.86470234790532
6216RS,50.63056280879698,42.93424184151501,38.540472727113894,54.94297479378146,78.80461204469322
6222EP,50.57462889252355,43.914754431991646,41.33768527064851,55.05120341916469,72.31751660411564
6217XE,50.57201131225616,41.154334710380226,41.21478567821098,53.156481442328996,78.95714383370186
6229TV,50.557599712452465,48.848553036262686,34.809880687326185,59.44241880533249,69.96194813770873
6227SB,50.54808857565201,47.125930605829744,35.02269544671707,51.8987117495876,76.81286936955391
6216RJ,50.53997610787383,42.60967227323652,38.58255299806137,54.39873530330054,79.21553792664882
6212AJ,50.49884137155468,49.566502993237286,36.64946619191622,66.80783052563956,61.79388322564023
6219BN,50.47933704773881,43.170504522067525,42.642032034939945,55.60871290527435,71.10030037033052
6226ET,50.476778751093406,45.414491392477444,37.296708359264535,50.307883813183516,77.26809677247137
6217GX,50.38406851991538,40.95933005319808,41.72358806454807,53.30725476306291,77.5807182828691
6216PT,50.31112201422695,43.033822042641376,37.98483748534945,55.6560255592457,77.50534910880826
6216PV,50.30058378049593,42.977394195515274,38.0018898760988,55.52060398516113,77.60831136678371
6216RG,50.299065520470045,42.49191022692511,38.280709811047316,54.39545083943234,78.71613055844789
6217GM,50.281724893307896,41.1395947461235,41.88604569555194,53.69219417777091,76.27877801803022
6217CN,50.24551403604464,40.91949491262614,40.33438563315724,52.75872692840122,79.33443397693951
6214XZ,50.24526883845418,43.38958075148795,37.61881648571776,56.95873092499598,76.36640351933056
6227RR,50.215826919842094,47.13051413876477,34.155582185214854,52.36254320577676,76.23213183658105
6222AH,50.18573826412755,43.237960289042974,39.853188590094994,53.903019481965615,74.55204873056358
6216BW,50.15706951473378,41.34143833116052,39.730102535811,52.85319449192321,78.91310102158988
6226EH,50.13565870117542,44.98597264178308,37.01134358678799,49.99888393947285,77.02362421052139
6227BE,50.09297553655596,46.09544076261817,35.985027979453115,50.39185180969275,75.93695723360507
6227SJ,50.07303911732736,46.54101256223011,34.897085283795896,51.202058219512146,76.17420144114489
6225XR,50.038532092466816,43.53397207251107,38.570749034614906,52.887847744669955,75.66453616361997
6227SM,50.03050281249518,46.19035758263746,35.62507605389771,50.55940874642082,75.89485479474018
6216RX,50.016290651972184,42.43916957270741,37.877590148111686,54.60779667796674,77.92410245947073
6217GH,50.00592295101889,40.719235513725984,41.511861609743555,53.221849334214085,76.55435331373107
6214VV,49.98512117074561,42.82847137331642,37.59603743032951,55.700661901802675,76.86751639384002
6229AZ,49.95845201630009,48.6222849947016,35.06392073516594,61.71366214537395,65.93990256319456
6222EB,49.953569996940246,43.27229219536342,40.795414890971564,54.49151907349614,71.62961668628198
6217CR,49.95030233051,40.4382744822715,40.95936177137134,52.58588625878207,77.98841623323025
6226BL,49.90663336210294,44.17803972798862,36.80630527774177,50.246690197924735,77.69248154003066
6222WG,49.89093474626921,42.97676661673788,39.41468305128627,53.53503609834045,74.46078650299529
6229BM,49.87681396494458,48.576804410789755,35.07174422204232,61.940364379869905,65.50274289498847
6229AX,49.86130072255506,48.46726882357033,34.894142865424946,61.3011895752054,66.23121701782266
6227RD,49.82763247929318,46.81952444222749,33.758123351268985,52.19469839063462,75.61776571146456
6217VW,49.82029541003283,40.35324012699359,40.42997854563692,52.389413753327155,78.40897188789798
6226BB,49.79535998195831,43.946924024439106,36.82048680575579,50.3532419165703,77.53082525249712
6216PW,49.782503311326735,42.37323224022764,37.550177791549025,54.79801553610846,77.29781412929376
6226EA,49.77764791082213,44.48674280280358,36.699457374200804,49.72901143838187,76.85740531439745
6222XR,49.72525194700464,42.91919142111469,39.04078052849529,53.27851137144439,74.44710257465319
6226GN,49.70995848492761,44.79330835328738,36.734554944002944,49.298896688307366,76.07251296131167
6216RT,49.68179889713208,41.794284283708514,37.73503886204962,53.62867487637591,78.26592658058638
6225XT,49.67723033043964,43.05367588031347,38.573515835813346,52.97411416900288,74.79415397014975
6216SV,49.63987114496342,41.51485940043295,37.95255141066008,53.12706308468485,78.54232256387589
6212XL,49.639671684543465,46.63280243558953,36.941120134013104,65.33122140830362,63.72051954134449
6217VG,49.63270344677658,40.475010120359386,39.46752957739113,52.19844778343183,78.77847570232603
6229TW,49.56072350247689,47.74081215357112,33.93952028942328,58.21174356882923,69.17688377401467
6229VS,49.51439706061702,47.83859342354941,34.177540994756136,59.36916903931731,67.81687093095213
6216PX,49.511826194113546,42.011691821450526,37.34388676926288,54.30058659581144,77.24275472309118
6226ES,49.506818694736864,44.35390587504487,36.51348965418734,49.27014035757712,76.2944241542925
6217GG,49.49182843532317,40.263226243553596,41.09666671052747,52.85260276110526,75.7357820285578
6217GJ,49.48374145478913,40.41253222029089,41.221389117081216,53.081166586775474,75.0958803747985
6217CT,49.44698336576213,39.90558068736596,40.76159068564153,52.23387738414916,77.04165666380692
6222EK,49.436804547890176,42.663322948519884,40.01124292249954,53.79125425864314,71.82275409252144
6222WB,49.42516255030728,42.4973721970331,38.92998548181342,53.05435505509367,74.0875166089308
6216BP,49.3723604837994,40.914456059001594,38.44325339912682,52.35326205231281,78.07331783881651
6227BH,49.37029579346185,44.91021607474011,36.078228988919065,49.08853653356337,75.25150412376172
6217VV,49.331002208800406,39.82380519375815,39.98778420755022,51.900488405175956,77.96003074514074
6226EB,49.32817318194568,43.95027078682482,36.32034361134672,49.3029546558504,76.49306085802272
6217EV,49.32178553225082,39.833807532070225,40.710346733891875,52.24495308426515,76.63844862656863
6226BT,49.31035660077785,43.786896448450875,36.28029374510522,49.39216797155308,76.74731995855083
6226VJ,49.2979556931434,43.33455775573311,36.67866955582153,50.27618620169151,76.55120314141115
6227SH,49.294250547001724,45.606436946669206,34.58943486568287,50.13952411482179,75.19133610221907
6213EM,49.28977095794714,43.03375949782759,36.658511766268724,57.64059201682046,73.46042665665342
6213EN,49.28977095794714,43.03375949782759,36.658511766268724,57.64059201682046,73.46042665665342
6227BJ,49.26751301615172,45.18876241303277,35.39354159099303,49.4540154895516,75.03128032154696
6222XX,49.24013480142062,42.37142049947208,38.63068925936764,52.816849049220295,73.9936638359923
6227SG,49.22428239083538,45.74357775992293,33.95426156816279,50.58304707964034,75.30263092666964
6222AV,49.17531895366042,42.17326254875638,39.01549937730821,52.992306813901976,73.40504981847963
6217GD,49.12785216356057,40.10648745460098,40.93671951760394,52.8302323172402,74.50347081115143
6216PZ,49.114589280890634,41.655564776873696,36.93651416489162,54.015319839353936,76.74760362516757
6227RC,49.10532316293272,46.08110183492941,33.19051110816204,51.522182609776536,74.71635731142862
6229TB,49.068350190913556,47.21360686501404,33.55559067954885,57.79644219407204,68.58406823247381
6226BP,49.02880345358298,43.35067346014699,36.0343732028863,49.19454691972819,76.69747274179612
6229AD,49.00442545233973,47.695594903085016,34.40504304326855,61.519497299206726,64.16879946732786
6217VT,49.00107385133557,39.766710609219565,38.893414026524745,51.55329662139358,78.26056558102138
6226EG,48.957643040397905,43.73125237180295,36.05691970561461,48.73807529255587,75.77942297575385
6216RW,48.93223316839761,41.058526913739556,37.025900452768994,52.89199121183676,77.46900018619463
6217VR,48.8863721181,39.46162594638279,39.036754844563966,51.39519112261576,78.16851163444296
6217CV,48.8854546618117,39.30582572925876,40.15221920574361,51.610948586147046,76.69450745473557
6227RK,48.87841573191806,46.02650274826688,32.87662818157899,51.727427002791394,74.07355063165221
6227BG,48.851482038356714,44.45613570745928,35.56146958412127,48.620213780173124,74.60766172304857
6229TX,48.844246669417124,46.938362146086384,33.31201066982305,57.249832543138965,68.66686793344581
6216RE,48.84255907656663,41.16888101983256,36.81727070355597,53.21160389813191,76.95872307181952
6227RN,48.822105272732514,45.62446605454219,33.1434068480097,50.87503604081548,74.62565543443779
6222VX,48.813334858570826,41.87161836288676,38.29587513866296,52.42021695322765,73.58675974136287
6222EH,48.79127588071871,41.966716303810536,39.31312201320766,53.10730225890386,71.41824911796662
6217CM,48.79010696163196,39.333150017759486,39.034040781068775,51.306814804589365,77.99847649189962
6226GP,48.772828303162484,43.78319296137956,36.02184283177788,48.308037992789025,75.03077385829478
6212XE,48.75770715902382,46.16856101773109,36.05725636017188,65.67294515517621,61.44981311163125
6222VV,48.7467550499728,41.818003495781404,38.20423819517628,52.34097064859752,73.5423737803943
6227RJ,48.73946897016947,46.00058755320501,32.70634715434743,51.88126198688522,73.61792630360804
6229TS,48.71638136072078,46.887923466175614,33.372390536587304,57.95431904996954,67.69368090007332
6217VP,48.6872978525668,39.28073679384362,38.76842171597104,51.193372776075755,78.05089981129055
6222CW,48.683557045931984,41.85177948091079,39.20108242755058,52.99593290417846,71.34007551940937
6229AW,48.58016498412329,46.89757672087747,33.530649714238734,59.0327693215431,66.22528121248868
6229AS,48.548683160060676,46.93065538549867,33.60532354834506,59.420686681324504,65.69773353454288
6226GR,48.51501169400353,43.20439369274553,35.68461759970422,48.34689063861958,75.40198302135579
6227RL,48.51364710073562,45.26541498563847,32.951881957607526,50.48598165245372,74.30276160496173
6229TA,48.486965336462426,46.592146022303666,33.10246556739329,57.30400820279326,67.8826870801706
6222VP,48.460189113290134,41.41450561426436,38.11380331843092,52.14036439899243,73.17059308094127
6212NL,48.43232634511204,44.736247045851954,35.90814656871561,62.79306700264409,64.37168984447979
6217VM,48.42967301411811,39.04854064609365,38.45689040451263,50.942892167862006,77.83597522114934
6217CS,48.425110080323336,38.84308673950713,39.22053528820755,51.0054129668064,77.04762880778863
6213EP,48.34880797325073,42.07708850580359,35.79923889602705,56.73853634905222,72.46831641914298
6222XP,48.33022422291368,41.4351935295487,37.714098001576104,51.87922952087044,73.2177260136338
6217CW,48.319751260207475,38.71525280192439,39.48138271424579,50.99827628700901,76.39545361261239
6222CV,48.29167057312408,41.380957908988776,38.61463642100739,52.45599162990431,71.496675138781
6227RH,48.28739154057519,45.46732024131989,32.39120520836412,51.296672881584314,73.2176317424587
6226DB,48.28404620237467,42.24267357082973,35.787310767373256,49.2197967705227,75.5946893808937
6226GV,48.28249488014273,43.26953365465486,35.63736484014336,47.80814896636993,74.46405336718672
6229AP,48.281172133533055,46.612173984662995,33.3398767447321,59.003567431297114,65.62076542149552
6222EC,48.2705593660207,41.49094835496482,39.09371282252341,52.798467752684445,70.28261880451491
6226BK,48.266158043731586,42.35724678313372,35.42911861482938,48.591645728709274,76.12859562130419
6222CZ,48.21403178385805,41.40040779108549,38.900784518783745,52.64601746720603,70.55024956191238
6216RA,48.203855753484646,40.63945718871007,36.14176439772333,52.81801550961826,76.07444443205522
6213ER,48.200965602663956,41.92773059586476,35.66515318172284,56.596714251968706,72.30919684101087
6227BN,48.19221913321634,43.605210820850715,35.27053980506688,47.74392467720955,73.92937127056892
6229EV,48.18788129317912,46.01937546391773,32.31507966910085,53.61392208431494,70.57781823653191
6226DG,48.134412246578215,42.059121817720346,35.774319724686265,49.235168840119826,75.23487361803451
6217HD,48.10852025691866,38.82514683084956,39.78399348197316,51.50686697056347,74.4246391246652
6226DL,48.09535513036692,42.05303203184701,35.55129046827053,48.916063966351395,75.54833054278275
6217VN,48.08752173512129,38.72740498988354,38.09604224640977,50.61694283799819,77.49334525757895
6222CX,48.079647159960246,41.18290323910502,38.48627527939202,52.304355562573825,71.11441728237497
6212NC,48.07254998632137,47.01183730384614,34.50758556953834,65.08054424096234,59.00145172508558
6216RV,48.050329116313584,39.996989383534974,36.41116698056952,51.636784805009434,76.78795415360064
6227RV,47.9954100336519,44.52137160715951,32.85693221271594,49.50435224097702,73.86563108578899
6219NT,47.9382576324218,39.828227616979085,40.40084363764048,52.81339729746853,69.99937679628445
6213NA,47.92421016320294,44.03016241084489,35.45619861916327,61.937435404630044,64.38110549026075
6226GW,47.92382188547406,42.54048310557363,35.194295104006144,47.78464443401106,74.8277979914901
6227AC,47.87502585888489,43.1094128903029,35.25257208370211,47.331585730520985,73.5881538348417
6217EK,47.850575299110254,38.224972404702456,38.91003293891592,50.50143063496236,76.16521242242506
6216RD,47.81093656429077,40.43468067404827,35.652228744847505,52.92914107247043,75.22295662606801
6217VL,47.804907010840815,38.485902933995995,37.79242761575119,50.360783239536346,77.16462573936533
6227BK,47.767359506603185,43.18346367520436,34.942798056087796,47.31369002750906,73.3821289558068
6226HM,47.76225981585056,42.7273132731343,35.219873360476,47.29462086343091,73.86317499743639
6226ER,47.75251760741461,42.4843610340769,35.09990417578206,47.48235180653223,74.38707199815182
6227ST,47.727339632928654,44.06461046304363,33.05416302231397,48.79480472397278,73.51465862870565
6229TP,47.69691776236301,45.742177874889684,32.47440446858083,56.55890676013364,66.99692252707672
6226GS,47.662889903623835,41.94247533424217,34.89591655121375,47.74064218079836,75.20520147529099
6229BB,47.65951382618468,45.81628664565094,32.63576225920039,57.59274730234198,65.90509055527154
6213EA,47.65288447402375,41.49133542984537,35.16523363620844,56.36624056968323,71.34131119690545
6217VK,47.62168220202785,38.39012786684382,37.569133864258845,50.225391297174845,76.85425980494037
6229VP,47.614787369685274,45.70787654534839,32.49636686577584,56.98469827892005,66.41422072921189
6217ET,47.5453184704561,38.11372810221063,39.12901309678995,50.72671655289725,74.43958187368537
6226DK,47.54364131210135,41.46575237654873,35.04829791947671,48.3060721558146,75.05864841698096
6226HS,47.52612709320604,42.69213240496457,35.02049411922658,46.98815241815693,73.22008892760267
6217VH,47.50238827668722,38.34736411198447,37.41757368716499,50.14776118755777,76.61700689523457
6217CB,47.48623941267493,38.009095415591055,37.6416736635459,49.99672230669884,76.95318930894145
6227RT,47.478785072855274,43.99486321237258,32.430813726962484,49.018786263178285,73.25011071418433
6227SR,47.472607577025755,43.57784019832649,33.43034969828426,48.0197936333151,73.05385175455977
6217EX,47.46387601682134,38.08993575107677,39.10783216144154,50.75641768374998,74.10201856091017
6216RC,47.43379212734549,39.862290759627115,35.432702476894626,51.9881152958025,75.30563473474362
6216RZ,47.431929735905136,39.464696610278246,35.75809412517491,51.14378948368773,76.02570412731855
6217CZ,47.41291858300426,37.78605137607879,38.314981905961574,50.03087824156175,76.0102634111704
6222VR,47.403124397922404,40.35074543678894,36.98288041627857,51.01072939808705,72.3407495624252
6227CT,47.38118943611325,42.67562591782106,34.807810831560424,46.85020839714982,72.92556394912074
6222CM,47.36700982453059,40.49720524156881,38.00315360397003,51.75317039330826,69.96790758600238
6217EW,47.36054604119554,37.861871796181205,38.883987398262626,50.41854058634462,74.55272798582415
6222EA,47.35192542313908,40.51217250589596,38.115904520653814,51.82954102408134,69.65619200004483
6217GZ,47.317115839984034,37.997636445692734,39.02052928544651,50.71419933511734,73.71414826587826
6219NB,47.310716395573394,40.1565651576889,39.525606970558975,52.62909384703587,67.6496339866242
6217CL,47.28507292483317,37.72382994069158,37.68623267968013,49.815295264626016,76.55446728181985
6227SP,47.27935917379007,43.40914024121492,33.20898726890189,47.88787318466651,72.83521792785518
6229AG,47.25176638009075,45.60839727069521,32.60631597489104,58.61854822274112,63.83915191726976
6216RB,47.21053035528658,39.5854912253036,35.27155555240212,51.60851188217974,75.18854690735812
6222CT,47.20910557970023,40.21205120777309,37.446473527120226,51.286595938873916,70.82697405431982
6226EE,47.20596221038846,41.85388020694088,34.63777544227912,47.00443042217452,73.88192761133668
6216RH,47.186010474613674,39.435452825308815,35.344294248968716,51.29685870542476,75.41429137569884
6227RG,47.18485396892533,44.491319691426845,31.480615282275576,50.71117770213953,71.38520710464684
6216SX,47.11213142071939,39.05695444651834,35.605662490007695,50.649660149676876,75.73810553682114
6222VS,47.080409597624296,40.0209573916326,36.65637487683046,50.67253904644673,72.06598586205334
6217EN,47.0780393003731,37.53156667127788,38.54739966170154,50.0437044644269,74.51094562392827
6222EM,47.01776964034409,40.18778190024033,37.9014859870011,51.57169482313792,69.1058484677881
6226HJ,47.002306197364966,41.739459048590454,34.51483599801166,46.7126855418248,73.4356331583864
6226HH,46.989954227242116,41.84937755464336,34.56114689867674,46.60086697532354,73.14125930406118
6222CL,46.984531597703366,40.08609701736501,37.5828842372249,51.33622151341383,69.74076641472394
6222XN,46.96699551819841,40.00068810938496,36.415322840717415,50.48881433772974,72.00005698907307
6227BP,46.96612110460292,42.78296146994757,33.616713449445925,47.01183457469332,72.3675973910993
6216PP,46.94759231007736,39.47624719537103,34.89969730419352,51.76013629707412,74.59092549153335
6226DH,46.93913708152641,40.78217404597405,34.72606656686699,47.994956603380686,74.0803655817902
6217CC,46.908251918098216,37.549483310373695,36.95945857725198,49.4748471457219,76.3032384702647
6227RP,46.89890970089166,44.094296753765306,31.29308864353013,50.16791156953865,71.32051318437296
6211KV,46.85387066756494,40.102577184658394,38.24091897919599,51.7353750550817,67.87612430413984
6227CS,46.84111608985618,42.17596697805588,34.33881471470235,46.33989371405879,72.21727439846843
6222BA,46.804511640003476,39.67430673870651,36.702837489966655,50.59865309910465,71.36447048937893
6222AW,46.776649238099004,39.63216578139125,36.61383825397116,50.522004036104235,71.483023401706
6226DM,46.71057368617404,40.565392104451135,34.371739813938696,47.51797997296543,74.15552562202663
6227RE,46.70955011915416,44.07329312910998,31.107602773020613,50.50922609690081,70.53525287935572
6229VW,46.685764946095226,44.79057625954334,31.864459777734996,56.7793300098773,64.7129254181086
6222VK,46.66500472255794,39.6191226222818,36.20916687223414,50.22075509458065,71.7155694817008
6226GT,46.64243895188746,40.577889394684846,34.08559515927269,47.00651231980832,74.47911115872408
6229TN,46.62276903445701,44.59098172476581,31.62262470708853,55.52178021339899,65.7926408765706
6222CR,46.595472499849585,39.59709366785263,36.92057522185202,50.72573851624649,70.0967532787412
6227RM,46.552475434415186,43.690845792356996,31.044563872350814,49.72599244343333,71.01086919926529
6227HM,46.53609138315758,43.136181793532344,31.520925598616834,48.3654271616576,72.00505171025067
6217EZ,46.535326447346804,37.185595662836135,38.263781718921415,49.92786588234129,73.00694406053556
6229BA,46.46171024176774,44.53587793433658,31.65950582385568,56.4305035839453,64.59804263821454
6222VL,46.4564853433291,39.30727181416315,36.16298710637939,50.09450744244606,71.44223650649239
